timestamp,views,vph
2026-07-26T18:30:08.036457Z,15492199,0.0
2026-07-26T19:44:53.432562Z,16024883,427534.7
2026-07-26T20:38:03.083629Z,16373738,393735.2
2026-07-26T21:37:38.612621Z,16775282,404292.2
2026-07-26T22:40:11.451886Z,17099222,310747.1
2026-07-26T23:40:14.013558Z,17353299,253896.3
2026-07-27T01:17:24.723789Z,17850097,306733.3
2026-07-27T05:05:54.614822Z,18807880,251498.6
2026-07-27T08:46:21.062697Z,19700894,243062.3
2026-07-27T12:15:16.635376Z,20515534,233950.5
2026-07-27T15:15:17.039130Z,21363853,282762.4
2026-07-27T17:11:36.568859Z,22014382,335539.0
2026-07-27T18:46:01.361363Z,22478351,294854.3
2026-07-27T20:17:07.642672Z,23029131,362734.4
2026-07-27T21:36:20.691451Z,23446367,316018.1
2026-07-27T22:40:36.649956Z,23679158,217338.3
2026-07-27T23:43:35.081120Z,23917428,227018.0
2026-07-28T01:05:37.092865Z,24179520,191696.3
2026-07-28T04:26:25.523627Z,24799171,185148.1
2026-07-28T07:10:31.271525Z,25225989,156061.8
2026-07-28T09:46:10.220211Z,25609033,147656.7
2026-07-28T11:52:02.171161Z,25944767,160043.7
2026-07-28T13:48:59.673157Z,26346029,205848.6
2026-07-28T16:00:53.825389Z,26828752,219581.7
2026-07-28T17:44:26.611523Z,27283339,263410.5
2026-07-28T18:57:28.142714Z,27549387,218593.2
2026-07-28T20:15:28.042965Z,27879475,253919.3
2026-07-28T21:33:50.421993Z,28175773,226836.8
2026-07-28T22:41:07.978467Z,28410218,209037.8
2026-07-28T23:39:08.490870Z,28574417,169836.0
2026-07-29T01:07:53.049582Z,28838845,178783.0
2026-07-29T04:29:08.543734Z,29310425,140589.5
2026-07-29T07:20:45.431958Z,29666113,124355.7
2026-07-29T10:04:40.623156Z,30016805,128364.7
2026-07-29T12:18:59.547081Z,30298316,125753.7
2026-07-29T14:39:07.013987Z,30742365,190137.7
2026-07-29T16:08:55.046580Z,30980555,159146.0
2026-07-29T17:36:16.672077Z,31166329,127591.4
2026-07-29T18:40:08.242369Z,31340990,164104.9
2026-07-29T19:59:19.093348Z,31554557,161832.3
2026-07-29T20:59:13.795277Z,31678073,123698.0
