timestamp,views,vph
2026-03-07T17:17:10.703983Z,416290,0.0
2026-03-07T17:44:34.720237Z,1137863,1580071.2
2026-03-07T17:56:33.097061Z,1409868,1363098.0
2026-03-07T18:29:34.613877Z,2033235,1132527.0
2026-03-07T18:57:24.578762Z,2532433,1076138.1
2026-03-07T19:21:11.901357Z,3087260,1399387.4
2026-03-07T19:42:27.538165Z,3581555,1394959.7
2026-03-07T19:53:27.747058Z,3886043,1660318.1
2026-03-07T20:18:58.453576Z,4619727,1725518.5
2026-03-07T20:46:46.390230Z,5220296,1296241.3
2026-03-07T21:16:15.374441Z,6039967,1668084.8
2026-03-07T21:42:07.116043Z,6663318,1446158.0
2026-03-07T21:53:17.385715Z,6887532,1204247.2
2026-03-07T22:17:22.299501Z,7458705,1423076.5
2026-03-07T22:47:02.868452Z,8138960,1375357.0
2026-03-07T23:17:35.071189Z,8909638,1514265.2
2026-03-07T23:43:51.395389Z,9559237,1483550.4
2026-03-07T23:56:09.991357Z,9750148,930521.7
2026-03-08T01:47:38.089056Z,11859077,1135172.5
2026-03-08T04:06:33.980228Z,14364278,1081914.7
2026-03-08T05:14:51.087020Z,15836022,1293175.6
2026-03-08T05:58:40.492324Z,16716115,1204962.5
2026-03-08T06:49:06.731250Z,17725938,1201280.8
2026-03-08T07:27:50.960097Z,18382199,1016483.2
2026-03-08T07:50:38.787922Z,18891578,1340639.8
2026-03-08T08:24:27.826560Z,19540507,1151355.3
2026-03-08T08:53:51.742694Z,20131262,1205679.8
2026-03-08T09:24:07.430589Z,20484908,701180.9
2026-03-08T09:51:33.514601Z,21228619,1626502.4
2026-03-08T10:19:54.412140Z,21823545,1259178.5
2026-03-08T10:49:40.998769Z,22464481,1291496.1
2026-03-08T11:16:25.545915Z,22800698,754344.4
2026-03-08T11:42:39.570013Z,23294969,1130462.7
2026-03-08T11:54:43.042810Z,23615091,1592926.8
2026-03-08T12:35:53.188367Z,24347797,1067848.7
2026-03-08T13:28:14.285370Z,25254077,1038684.3
2026-03-08T13:56:30.497335Z,25833564,1229889.4
2026-03-08T14:22:18.045000Z,26260288,992671.5
2026-03-08T14:48:54.952262Z,26847401,1323562.6
2026-03-08T15:18:25.937621Z,27309356,939046.7
2026-03-08T15:45:02.098923Z,27893938,1318472.8
2026-03-08T15:58:45.246754Z,28176410,1235378.6
2026-03-08T16:32:57.417278Z,28733071,976517.1
2026-03-08T16:59:11.014810Z,29286974,1267192.4
2026-03-08T17:27:10.031006Z,29732419,955084.3
2026-03-08T17:48:00.163279Z,30130155,1145358.5
2026-03-08T18:25:48.808960Z,30895803,1214968.4
2026-03-08T18:56:59.441612Z,31536239,1232507.9
2026-03-08T19:22:21.358357Z,31979236,1047882.0
2026-03-08T19:43:30.559567Z,32291980,887076.4
2026-03-08T19:55:44.470759Z,32521081,1123792.1
2026-03-08T20:19:43.872819Z,32921366,1001128.2
2026-03-08T20:48:02.705363Z,33252294,701270.3
2026-03-08T21:18:08.288131Z,33670803,834430.0
2026-03-08T21:44:12.277903Z,34024255,813577.7
2026-03-08T21:56:26.969316Z,34137020,552550.4
2026-03-08T22:20:08.591583Z,34401320,669291.7
2026-03-08T22:47:49.937412Z,34688656,622633.5
2026-03-08T23:18:42.242585Z,35042715,688122.2
2026-03-08T23:45:18.973849Z,35283332,542496.5
2026-03-08T23:58:55.526688Z,35408783,553085.6
2026-03-09T02:28:58.950958Z,36626027,486712.4
2026-03-09T04:30:40.253849Z,37563405,462186.1
2026-03-09T05:45:03.715376Z,38138768,464058.4
2026-03-09T06:42:22.314637Z,38528181,407691.2
2026-03-09T07:38:52.488818Z,38948016,445819.6
2026-03-09T08:07:26.204776Z,39073450,263499.0
2026-03-09T09:02:12.896964Z,39444482,406401.1
2026-03-09T10:06:21.353836Z,39911933,437272.3
2026-03-09T11:03:12.806459Z,40245111,351592.4
2026-03-09T11:49:03.781405Z,40673534,560645.9
2026-03-09T12:47:16.555344Z,41095951,435384.9
2026-03-09T14:02:39.183719Z,41635754,429681.7
