timestamp,views,vph
2026-03-04T01:33:30.035626Z,44926278,0.0
2026-03-04T01:34:25.764857Z,44926278,0.0
2026-03-04T02:34:56.536665Z,44966992,40368.9
2026-03-04T04:21:54.615229Z,45033333,37211.7
2026-03-04T05:16:44.113032Z,45065961,35707.8
2026-03-04T06:01:37.941701Z,45087016,28137.6
2026-03-04T07:02:16.113954Z,45118756,31407.0
2026-03-04T07:44:03.847422Z,45137862,27427.8
2026-03-04T08:04:13.041903Z,45144823,20724.2
2026-03-04T08:54:43.351731Z,45167971,27499.8
2026-03-04T09:32:17.715855Z,45184109,25770.8
2026-03-04T10:06:39.793841Z,45201421,30223.5
2026-03-04T10:54:29.498274Z,45224812,29343.6
2026-03-04T11:23:49.222155Z,45238869,28757.5
2026-03-04T11:49:56.699126Z,45256336,40116.2
