timestamp,views,vph
2026-04-18T16:32:57.790427Z,1200707,0.0
2026-04-18T17:21:09.783383Z,2688850,1852464.7
2026-04-18T17:59:29.161397Z,3566589,1374224.0
2026-04-18T18:59:05.729503Z,5435677,1881333.3
2026-04-18T19:42:43.676824Z,6780168,1848840.7
2026-04-18T20:05:54.203372Z,7628257,2195657.8
2026-04-18T20:53:03.230392Z,9097874,1870120.4
2026-04-18T21:28:38.749446Z,9995635,1513421.1
2026-04-18T21:59:14.379186Z,11211758,2385035.9
2026-04-18T22:40:03.524321Z,12444685,1812280.2
2026-04-18T23:19:02.057590Z,13762179,2028185.1
2026-04-18T23:59:10.400058Z,14926829,1740923.5
2026-04-19T03:18:04.463650Z,19768299,1460465.8
2026-04-19T05:39:35.623970Z,23403668,1541288.6
2026-04-19T07:01:24.723799Z,25365267,1438503.3
2026-04-19T08:13:48.114406Z,27044317,1391673.1
2026-04-19T09:07:20.459235Z,28287619,1393339.6
2026-04-19T10:00:23.793119Z,29700129,1597393.2
2026-04-19T10:49:57.627806Z,30832317,1370579.5
2026-04-19T11:30:40.111123Z,31687570,1260565.7
2026-04-19T12:03:14.264748Z,32487787,1474183.6
2026-04-19T13:34:32.264175Z,34502685,1324139.0
2026-04-19T14:24:09.924801Z,35548216,1264049.9
2026-04-19T15:04:17.203846Z,36453620,1353999.4
2026-04-19T15:53:16.581104Z,37567971,1364800.5
2026-04-19T16:33:14.726454Z,38617237,1575116.2
2026-04-19T17:20:29.798671Z,39828680,1538301.1
2026-04-19T18:00:00.448271Z,40722354,1357107.5
2026-04-19T19:00:56.246790Z,41990545,1248834.6
2026-04-19T19:52:29.803371Z,43136443,1333492.0
2026-04-19T20:30:37.299294Z,43930991,1250438.4
2026-04-19T21:18:56.811402Z,44676727,925897.0
2026-04-19T21:57:01.786165Z,45405399,1148029.8
2026-04-19T22:33:21.190138Z,45917744,846305.7
2026-04-19T23:20:30.256756Z,46610462,881486.8
2026-04-20T00:00:14.631785Z,47070720,694911.2
2026-04-20T03:34:15.815802Z,49587724,705637.0
2026-04-20T06:03:11.711658Z,51094418,607001.1
2026-04-20T08:26:45.397425Z,52524417,597653.1
2026-04-20T10:14:51.948702Z,53396418,483955.7
2026-04-20T11:43:35.338029Z,54085063,465703.7
2026-04-20T12:50:36.089728Z,54760435,604697.7
2026-04-20T14:44:40.124769Z,55934335,617477.8
2026-04-20T15:57:58.972837Z,56701949,628212.3
2026-04-20T17:04:42.617179Z,57557166,768994.7
2026-04-20T18:09:29.690604Z,58358124,741804.6
2026-04-20T19:32:25.390374Z,59113673,546652.0
2026-04-20T20:25:22.948666Z,59641626,598141.9
2026-04-20T21:07:49.627742Z,59902872,369298.8
