timestamp,views,vph
2026-09-08T06:10:35.014061Z,57026912,0.0
2026-09-08T11:15:05.727149Z,58330180,256791.6
2026-09-08T15:08:34.542947Z,59558040,315536.7
2026-09-08T18:38:27.074800Z,60704052,327626.2
2026-09-08T21:24:56.973338Z,61581386,316159.6
2026-09-08T23:30:30.525675Z,62534191,455309.5
2026-09-09T01:25:39.687347Z,63055123,271430.2
2026-09-09T06:16:41.045167Z,64262007,248822.7
2026-09-09T11:39:16.049894Z,65444173,219881.0
2026-09-09T15:17:29.626605Z,66427851,270456.3
2026-09-09T18:45:16.753205Z,67222759,229537.2
2026-09-09T21:14:22.431021Z,68076010,343372.9
2026-09-09T23:16:55.130628Z,68730125,320265.2
2026-09-10T01:15:44.242152Z,69272908,274090.1
2026-09-10T06:15:27.397246Z,70371009,219825.9
2026-09-10T11:24:06.953120Z,71409701,201910.4
2026-09-10T15:04:33.565823Z,72035517,170333.7
2026-09-10T18:25:43.338959Z,72900253,257921.1
2026-09-10T21:02:15.241429Z,73617226,274822.1
2026-09-10T23:08:48.923110Z,74113849,235438.2
2026-09-11T01:03:07.595001Z,74553686,230862.9
2026-09-11T05:56:49.756407Z,75615206,216856.0
2026-09-11T10:34:47.063443Z,76772722,249863.9
2026-09-11T14:37:13.891438Z,77625679,211086.9
2026-09-11T17:54:43.398880Z,78622962,302984.6
2026-09-11T20:18:31.147183Z,79376734,314517.7
2026-09-11T22:42:03.321752Z,80036193,275662.4
2026-09-12T00:39:10.506301Z,80572185,274586.7
2026-09-12T05:02:11.800663Z,81390152,186593.1
2026-09-12T09:19:06.039325Z,82385904,232558.2
2026-09-12T12:58:33.460147Z,83080976,190034.1
2026-09-12T16:03:18.759323Z,83786695,229185.4
2026-09-12T18:21:24.966680Z,84394019,263856.1
2026-09-12T20:44:44.994782Z,85038484,269775.2
2026-09-12T22:35:21.687561Z,85435802,215520.7
2026-09-13T00:20:27.299375Z,85756809,183269.3
2026-09-13T05:05:29.454624Z,86281871,110525.4
2026-09-13T10:15:28.341174Z,87347586,206279.8
2026-09-13T14:25:22.606215Z,87954419,145695.6
2026-09-13T17:30:20.840538Z,88621768,216471.9
2026-09-13T19:41:34.577252Z,88918804,135809.7
2026-09-13T21:42:33.775004Z,89506431,291417.5
2026-09-13T23:33:18.147671Z,89951977,241402.1
2026-09-14T01:39:29.837095Z,90173127,105146.9
2026-09-14T07:05:40.642216Z,90846135,123798.1
2026-09-14T14:00:24.886746Z,91623936,112524.4
2026-09-14T19:11:45.355038Z,92562019,180782.3
2026-09-14T22:30:06.585257Z,93089282,159491.6
2026-09-15T00:50:30.547102Z,93397138,131563.0
2026-09-15T05:39:56.100376Z,94000251,125029.5
2026-09-15T10:28:52.921263Z,94559045,116033.9
2026-09-15T15:09:00.492102Z,95182401,133516.1
2026-09-15T18:58:37.281907Z,95505622,84460.6
2026-09-15T21:57:21.812677Z,96054484,184241.5
2026-09-15T23:57:58.070649Z,96373225,158572.0
2026-09-16T03:37:58.177221Z,96879317,138024.0
2026-09-16T08:50:42.296442Z,97636908,145348.0
2026-09-16T13:57:48.887640Z,98228613,115601.3
2026-09-16T17:59:22.489838Z,98868276,158883.0
2026-09-16T21:03:12.604845Z,99466130,195127.1
2026-09-16T23:38:56.687113Z,99880397,159604.9
2026-09-17T01:41:51.949574Z,100137333,125415.1
2026-09-17T06:39:28.750915Z,100699883,113412.2
2026-09-17T12:05:30.138261Z,101176545,87723.0
2026-09-17T16:58:04.426390Z,101665867,100349.2
2026-09-17T20:02:07.972001Z,102073136,132762.5
2026-09-17T22:50:47.276925Z,102422529,124298.5
2026-09-18T00:57:01.320277Z,102749272,155303.4
2026-09-18T05:32:29.326563Z,103216898,101854.6
2026-09-18T10:02:51.477490Z,103667402,99975.3
2026-09-18T14:30:14.911479Z,103897870,51714.9
2026-09-18T17:48:29.992408Z,104493381,180229.1
2026-09-18T20:15:55.506841Z,104845726,143399.5
2026-09-18T22:43:04.045985Z,105144901,121994.1
2026-09-19T00:39:20.600525Z,105330912,95984.3
2026-09-19T05:04:11.216605Z,105921285,133748.3
2026-09-19T09:28:51.051549Z,106389158,106068.0
