timestamp,views,vph
2026-05-03T03:51:34.699072Z,19087679,0.0
2026-05-03T06:23:13.872823Z,22688118,1424478.8
2026-05-03T08:18:24.676649Z,25217750,1317744.7
2026-05-03T09:45:24.611506Z,27381625,1492346.2
2026-05-03T10:38:16.220683Z,28544998,1320510.4
2026-05-03T11:26:11.894506Z,29553546,1262581.6
2026-05-03T12:04:57.784475Z,30369500,1262929.2
2026-05-03T13:48:02.231624Z,32352705,1154434.3
2026-05-03T14:43:44.521923Z,33578941,1320785.8
2026-05-03T15:32:54.018629Z,34677935,1341374.1
2026-05-03T16:29:23.208882Z,36299884,1722835.2
2026-05-03T17:26:17.178986Z,37618643,1390619.2
2026-05-03T18:09:01.704090Z,38723929,1551565.9
2026-05-03T19:17:33.261044Z,40148780,1247572.1
2026-05-03T20:05:07.015084Z,41095425,1194189.1
2026-05-03T21:01:55.779744Z,42037025,994424.8
2026-05-03T21:59:23.814986Z,42943841,946782.0
2026-05-03T22:50:24.417302Z,43601542,773613.6
2026-05-03T23:38:33.754264Z,44155188,689821.1
2026-05-04T01:20:13.975144Z,45188617,609870.4
2026-05-04T04:56:17.747643Z,47314078,590234.0
2026-05-04T07:45:30.731909Z,48900674,562568.2
2026-05-04T10:01:57.125866Z,49946048,459707.5
2026-05-04T12:04:37.194446Z,50911333,472145.9
2026-05-04T14:29:25.164007Z,52201705,534686.4
2026-05-04T16:19:08.747812Z,53331366,617715.2
2026-05-04T17:58:22.776068Z,54513963,715036.8
2026-05-04T19:42:25.665562Z,55588278,619510.2
2026-05-04T20:50:52.863152Z,56322808,643822.9
2026-05-04T21:55:30.778988Z,56891174,527633.3
2026-05-04T22:52:00.819184Z,57323518,459120.9
2026-05-04T23:47:54.679960Z,57721092,426751.9
2026-05-05T02:11:29.683328Z,58751218,430464.6
2026-05-05T05:23:34.949675Z,60010839,393451.7
2026-05-05T07:29:48.229907Z,60694551,325006.2
2026-05-05T09:28:29.544024Z,61362628,337729.4
2026-05-05T11:01:25.948049Z,61854967,317842.9
2026-05-05T12:12:05.692281Z,62317561,392792.2
2026-05-05T14:24:50.053593Z,63261552,426696.8
2026-05-05T17:49:14.704070Z,65007002,512335.8
2026-05-05T19:10:20.619999Z,65611911,447536.0
2026-05-05T20:17:21.206690Z,66024209,369168.2
2026-05-05T21:33:44.540582Z,66515476,385867.9
2026-05-05T22:36:44.608899Z,66830070,299607.9
2026-05-05T23:31:23.098798Z,67118982,317244.6
2026-05-06T01:16:27.679943Z,67599851,274582.6
2026-05-06T04:51:24.793045Z,68570106,270829.4
2026-05-06T07:32:30.519903Z,69241935,250222.7
2026-05-06T10:01:52.438873Z,69800754,224477.4
2026-05-06T12:05:05.437234Z,70317173,251468.8
2026-05-06T14:45:01.072881Z,71120464,301371.1
2026-05-06T16:19:42.650547Z,71603592,306122.9
2026-05-06T17:57:57.989737Z,72129809,321335.4
2026-05-06T19:46:44.319730Z,72733993,333275.0
2026-05-06T21:05:49.946029Z,73123829,295727.0
2026-05-06T22:07:54.263089Z,73334957,204080.6
2026-05-06T23:05:39.238597Z,73562496,236405.8
