timestamp,views,vph
2026-05-30T16:42:01.854122Z,1011485,0.0
2026-05-30T17:45:42.209985Z,2287715,1202617.8
2026-05-30T19:04:00.965204Z,3913112,1245314.8
2026-05-30T20:16:23.209785Z,5675188,1460874.3
2026-05-30T21:31:44.717617Z,7359197,1340798.8
2026-05-30T22:38:04.942899Z,8973684,1460257.3
2026-05-30T23:41:16.681833Z,10334015,1291542.4
2026-05-31T01:51:18.708730Z,12675377,1080347.9
2026-05-31T06:12:25.513445Z,17599611,1131516.1
2026-05-31T09:23:51.748850Z,21367012,1180773.6
2026-05-31T11:13:53.604322Z,23139710,966654.4
2026-05-31T12:47:32.400987Z,24523707,886736.0
2026-05-31T14:27:03.587139Z,26084408,940939.3
2026-05-31T15:48:08.594502Z,27407437,979012.8
2026-05-31T17:00:31.801977Z,28649194,1029268.2
2026-05-31T18:08:40.015921Z,29786872,1001816.7
2026-05-31T19:39:59.092518Z,31081006,850304.3
2026-05-31T20:41:18.916847Z,31873465,775268.6
2026-05-31T21:40:18.769571Z,32568173,706512.1
